id,open_date,name,location,lat,lon,threat,tags,commodity,measure_skim,measure_shore,measure_bio,measure_disperse,measure_burn,max_ptl_release_gallons,posts,description
8549,2012-12-29,Shell Drill Rig Kulluk adrift,NW Gulf of Alaska,56.65317,-153.48167,Oil,Grounding,Diesel,,,,,,144000,0,"The Royal Dutch Shell drilling rig Kulluk went aground on Sitkalidak Island, Alaska on January 1, 2013. Sitkalidak is an uninhabitated island just south of Kodiak Island. The Kulluk was being towed from Dutch Harbor to Seattle by the towing vessel Aiviq when it lost engine power, which caused the loss of the Kulluk. Although power was restored to the Aiviq, subsequent attempts at reattaching the tow were not successful, in part due to heavy weather. The Kulluk has on board approximately 144,000 gallons of diesel fuel and 16,000 gallons of lube oils and hydraulic fluid. Currently the Kulluk is sitting upright and there are no observable fuel leaks. The weather continues to remain rough, which is hampering attempts at salvage efforts and site visits.  By Jan. 6 the weather was calmer and salvage crews had stabilized the drilling rig.   As a result the Aiviq, connected by tow, was able to successfully refloat the Kulluk and began towing it to Kliuda Bay, 30 n.m. away.  During the early morning hours of Jan. 7 the Kulluk safely arrived in Kilida Bay and was anchored to its safe harbor assessment position where a thorough evaluation of its condition will be evaluated prior to continuing on to Seattle."
8548,2012-12-26,TX Petroleum Investment. Co,"Breton Sound, LA Gulf of Mexico",29.5786111111,-89.1175,Oil,,S. LA crude,,,,,,42,0,"On December 26, 2012, 1130am/CST, the USCG requested a NOAA trajectory for a 1BBL (42 gallons)crude oil discharge into Breton Sound on the east side of the Mississippi River Delta.  The discharge was due to a power failure and trouble with a compressor during restart."
8546,2012-12-20,M/T STENA PRIMORSK,"Albany, NY",42.3930555555556,-73.7669444444444,Oil,Grounding,Oil,,,,,,11718000,0,"The SSC was notified by Sector NY of the grounding of the 800 foot M/T Stena Primorsk south of Albany, NY. At this time there is no oil being released. The ballast tank has been breached. No request for any additional actions from NOAA at this time."
8545,2012-12-17,MODU in Distress,"14nm Offshore, LA",29.32145,-92.4688166667,Oil,Adrift|Search + Rescue,Diesel,,,,,,1000,0,"On 17DEC12, MSU Morgan City contact NOAA for scientific support relating to a potential release of 1,000 gl of marine diesel from a MODU in distress. The vessel is located 14nm offshore, west of Marsh Island, in Vermillion Block 65. USCG is working salvage issues as well as marine pollution. USCG is seeking a trajectory and fate analysis if all diesel were released."
8524,2012-11-07,Barge HMS 2000,"Port Angeles, WA",48.1417277777778,-123.446452777778,Oil,,IFO 308,1,,,,,840,1,"USCG Sector Puget Sound notified the NOAA SSC that at 0320 this morning the Barge HMS 2000 spilled 840 gallons of IFO 380 heavy fuel oil at the Harley Marine Service Facility in Ediz Hook in Port Angeles, Washington.  The spill was reported to be the result of an overfill.  The barge was pre-boomed and the oil was reportedly contained.  Responders are currently on-scene recovering oil. USCG requested trajectory support. NOAA personnel at the Olympic Coast National Marine Sanctuary have been notified and have provided assistance to NOAA ERD with observations from their offices in Port Angeles.  "
8521,2012-10-31,Hurricane Sandy - Spills in the Arthur Kill,"Arthur Kill, NJ",40.5416666667,-74255,Oil,Hurricane,"Diesel, bio-diesel, slop oil",1,1,,0,,348600,37,"USCG Sector New York requested scientific support from NOAA Emergency Response Division on 31Oct2012 for Hurricane Sandy related pollution incidents.  The USCG is currently responding to oil spills in Arthur Kill, NJ/NY. NOAA personnel are on-scene at the USCG command post."
8514,2012-09-28,F/V MAVERICK,"30 miles W. of La Push, WA",47925,-125.326666667,Oil,Collision,Diesel and other product,,,,,,530,1,"At about 0830 Pacific time Coast Guard Sector Puget Sound contacted NOAA SSC about a vessel collision. Between approximately 0530 and 0600 a vessel collision occurred in position 47 55.5 N, 125 19.6 W between the F/V MAVERICK and F/V VIKING STORM. The 40 foot F/V MAVERICK subsequently sunk.  The F/V VIKING STORM is sound and is not a pollution threat. Visibility is limited due to fog. This location is 1.5 miles inside the Olympic Coast National Marine Sanctuary. The sanctuary has been informed of the situation. Although the fuel potential is not confirmed, given the distance offshore that the collision occured, the current wind conditions, the forecasted wind conditions, and the reported size of the vessel it is not expected that any fuel would impact shore. NOAA is providing a weather forecast. "
8511,2012-09-24,"F/V GEMINI, F/V WESTERN FLYER","Swinomish Channel, WA",48.4548,-122.514944444,Oil,Derelict,Diesel and hydraulic oil,,,,,,850,0,"At approximately 1200 Pacfic time September 24, 2012 NOAA SSC was notified by USCG Sector Puget Sound of the sunk fishing vessel GEMINI (officially registered as WESTERN FLYER) under the Twin Bridges in the Swinomish channel in Washington. It is unknown why the vessel sunk. The vessel was leaking diesel, although it is unknown how much diesel leaked. The vast majority was recovered by dive operations. The maximum capacity of the vessel is 750 gallons of diesel and 100 gallons of hydraulic fuel. NOAA ERD provided trajectory, tides, currents, resources at risk, and weather information for the situation."
8507,2012-09-04,Mystery Sheen,"Cheboygan, MI",45.6469444444444,-84.4744444444444,Other,,Naturally produced algal sheen,,,,,,1,0,"On 04 SEPT 2012, USCG received a report of a sheen from an unknown source on the sand and in Lake Huron in Cheboygan, MI.  A retired USCG Chief was on scene and reported that the sheen did not reform after breaking it up with a stick nor was there any odor.  Sector Sault Ste. Marie contact the SSC for NOAA's opinion on wheter this was likely oil or a natural sheen from algae.  Samples were sent off for analysis, though USCG/NOAA/Mi DEQ are fairly confident that the sheen was due to algae.  This Hotline was created as a reference for future events.  The exact location in Cheboygan is unknown.NRC Notification #1023234  "
8500,2012-08-27,Hansa Berlin,"Mariel, Cuba",23.0333333333,-82.7833333333,Oil,Grounding,RNH 380 and diesel-possible container cargo,,,,,,200000,0,"A 474 foot container ship is aground on the coast of Cuba off Mariel.  The vessel has RNH 380 (174,426 gal) and diesel (27,500 gal) aboard. Weather and seas caused by tropical storm Issac has prevented response so far.  USCG is expecting the ship to lose the fuel and has requested a trajectory from NOAA."
8501,2012-08-27,Westshore Pipeline,"Palos Heights, IL",41.6820166667,-87.8309861111,Oil,Pipeline,JP-5,,,,,,42000,0,"On August 27, 2012 at 0910 (eastern), USCG contacted the SSC to report the release of 1000 barrels of JP-5 jet fuel from a leaking or broken pipeline that had occurred earlier that morning at 0631 (eastern).  At the time of SSC contact, an accurate lat/long was not available but was reported to be near the intersection of Illinois Highway 83 and South 86th Ave in Palos Heights, IL.  JP-5 has reportedly reached a nearby creek and threatens the Cal-Sag Channel.  Although USEPA is the lead agency, the USCG FOSCr has requested information on fate and toxicity.  SSC contacted the OOD and has provided phone support.  USCG and/or USEPA may request additional support as this spill progresses.NRC Incident Report #'s 1022270 and 1022271"
8499,2012-08-24,Energy 21 Pipeline Leak W Delta31,"Gulf of Mexico 30mi SE of Grand Isle, LA",29.1438888889,-89.6755555556,Oil,Pipeline,South La Crude API 30 (20%) and 80% produced water,,,,,,28014,0,"At 2215EDT USCG Marine Safety Unit Morgan City, LA contacted the NOAA SSC requesting a trajectory for a crude oil pipeline leak.  Maximum potential volume in the 10"" by 1.3mi pipeline is 667BBL.  However, the product in the pipeline is 80% produced water and 20% crude oil (API=30), so the estimated total potential oil spill is approx. 133BBL (5600gal).Leak location is approximately 16mi ESE of Grand Isle, LA, and 9mi SW of Pelican Isl, in Lease Block West Delta 31. The leak was creating a sheen of 1.75mi x 1.75mi when observed during an overflight at 1830CDT, with a coverage of 70% of variously: Metallic, Transitional, and Silver color."
8498,2012-08-24,F/V Sea Biscuit,"Near Bodega Bay, CA",38.3067361111,-123.019272222,Oil,Grounding,Diesel,,,,,,150,0,"At 1045hrs (local time), CA’s Office of Spill Prevention & Response (OSPR) contacted their NOAA SSC to request a trajectory estimate for the F/V SEA BISCUIT, which beached late last night in the surf near Bodega Bay, CA.  The vessel has 150 gallons of diesel on board and a rainbow sheen was observed nearby sometime this morning.  The State is considering a temporary closure of some local fisheries in the vicinity as a result of the spill and have requested a trajectory estimate on which to base their closure boundary."
8497,2012-08-24,Platform IRENE potential spill,"Off Point Arguello, CA",34.6072222222,-120.727777778,Oil,Pipeline,Crude oil,,,,,,31000,0,"At 1000hrs (local time), USCG District 11 Command Center contacted their NOAA SSC about a potential release from Platform IRENE off Point Arguello, just to the North & West of Santa Barbara Channel.  A pressure drop was detected on one of Platform IRENE’s production lines with a reported maximum potential volume of 31,000 gallons crude.  No product has been observed on the surface by platform workers on-scene.  An Oil Spill Response Vessel (OSRV) is on-scene and transiting the pipeline corridor connecting Platform IRENE to shore to look for product on the surface.  In addition, a helicopter overflight is being scheduled with the local Sheriff’s office and a USCG C-130 overflight may occur later in the day.  A precautionary “what-if” trajectory has been requested."
8495,2012-08-22,Walter Oil & Gas - W Delta 107,Gulf of Mex just off MISS R. SW Pass,28.83025,-89.5269,Oil,Pipeline,"South LA Crude, API=36.2",,,,,,500,0,"At 1030EDT 22Aug12, the NOAA SSC (NOLA) was contacted by USCG MSU Morgan City for trajectory support for a small (10gal/hr) submerged well/pipeline leak of S. LA Crude (API=36.2).  Location of the leak is just off the SW Pass of the Mississippi R. delta.  Leak is creating a ""bright"" (25%) to silvery (75%) sheen 1mi x 3/4mi in size. Source is at or just below the mudline in 250' of water at a production well leading to a pipeline.  The responsible party, Walter Oil and Gas Co.,is in the process of securing the leak. Environmental conditions reported on site are current 0.5kt constant to the west, air temp=80F, winds 5-7kt from NW."
8492,2012-08-16,"F/V ""Up The Ladder""","Cuttyhunk, MA",41.4163333333,-70.9457833333,Oil,Grounding,diesel,,,,,,400,0,"A 43 foot recreational fishing vessel grounded on the 'Sow and Pigs Reef"" just south of Cuttyhunk Island in Buzzards Bay, MA.  She is carrying 400 gallons of diesel fuel and was towed to an intentional grounding area on a sand/gravel beach on the north side of Westend Pond (which does not communicate with the sea).  Actions:1. She currently sits 200 yds off the beach, vents have been closed and she is no longer sheening.2. Salvage resources are due to arrive by 2000 tonight3. NOAA SSC has informed and briefed the DOI Trustee, particularly with regard to Penikese Island (2.5 miles to the north) where roseate terns (endangered) have been known to roost.  Potential for impacts is very low.4. NOAA produced fate models indicating very low likelihood of oil threatening Penikese Island."
8490,2012-08-03,M/V Ocean Crescent ,"GOMEX south of Pensacola, FL",29.1233333333,-87.1533333333,Oil,,IFO 380,,,,,,1928,0,"At 2353 PDT USCG Sector Mobile, AL contacted the NOAA ERD duty officer to request a trajectory for an oil spill.  The master of the M/V Ocean Crescent reported to the CG (at 2300PDT) spilling 7.3 cubic meters of IFO-380 as a result of a fuel transfer error. Spill location given as N29deg 07' 24"" and W87deg 09' 12"", which is in the Gulf of Mexico approximately 70 mi south of Pensacola, FL.A trajectory is being prepared."
8485,2012-07-29,FV View Point,"Prince of Wales Bay, SE Alaska",54.8316666667,-131.928333333,Oil,Grounding,diesel,,,,,,400,1,"Early on the morning of July 29, NOAA received a report from Coast Guard MSD Ketchikan that the FV View Point had grounded and taken on water and sank in 200 fathoms of water in Gardner Bay, part of South Prince of Wales Bay, with 400 gallons of diesel on board. One POB had evacuated the vessel and was saved by a Good Sam.  Due to the dramatic similarities to the FV Mary Kay sinking just two days ago, the trajectory and fate analysis were essentially identical. CG and ADFG will be overflying the site later today to evaluate the size and scope of the problem due to a commercial fishing opening on Monday."
8489,2012-07-29,Sunken NPS work boat,"Adelup, Guam",13.4811111111,144.722222222,Other,Coral|Derelict,,,,,,,25,0,"USCG Sector Guam notified the NOAA SSC on July 29 that an 18-foot US National Park Service work boat had capsized and was aground on reef at Asa Beach in Adelup, Guam. The vessel was carrying 25 gallons of fuel at the time but no discharge was observed. At the time of notification, plans were being made to remove the vessel.  This was a NOAA notification.  No ERD support was requested."
